1784	Brookland	Brookland	4	1
1785	Bryant	Bryant	4	1
1786	Buckner	Buckner	4	1
1787	Bull Shoals	BullShoals	4	1
1788	Burdette	Burdette	4	1
1789	Burnville	Burnville	4	1
1790	Busch	Busch	4	1
1791	Cabanal	Cabanal	4	1
1792	Cabot	Cabot	4	1
1793	Caddo Valley	CaddoValley	4	1
1794	Caldwell	Caldwell	4	1
1795	Cale	Cale	4	1
1796	Calico Rock	CalicoRock	4	1
1797	Calion	Calion	4	1
1798	Camden	Camden	4	1
1799	Cammack Village	CammackVillage	4	1
1800	Campbell Station	CampbellStation	4	1
1801	Canehill	Canehill	4	1
1802	Caraway	Caraway	4	1
1803	Carlisle	Carlisle	4	1
1804	Carrollton	Carrollton	4	1
1805	Carthage	Carthage	4	1
1806	Casa	Casa	4	1
1807	Cash	Cash	4	1
1808	Cass	Cass	4	1
1809	Caulksville	Caulksville	4	1
1810	Cave City	CaveCity	4	1
1811	Cave Springs	CaveSprings	4	1
1812	Cecil	Cecil	4	1
1813	Cedarville	Cedarville	4	1
1814	Centerton	Centerton	4	1
1815	Central City	CentralCity	4	1
1816	Charleston	Charleston	4	1
1817	Cherokee City	CherokeeCity	4	1
1818	Cherokee Village	CherokeeVillage	4	1
1819	Cherry Valley	CherryValley	4	1
1820	Chester	Chester	4	1
1821	Chidester	Chidester	4	1
1822	Cincinnati	Cincinnati	4	1
1823	Clarendon	Clarendon	4	1
1824	Clarksville	Clarksville	4	1
1825	Clifty	Clifty	4	1
1826	Clinton	Clinton	4	1
1827	Clyde	Clyde	4	1
1828	Coal Hill	CoalHill	4	1
1829	Coin	Coin	4	1
1830	College City	CollegeCity	4	1
1831	Colt	Colt	4	1
1832	Combs	Combs	4	1
1833	Concord	Concord	4	1
1834	Connor	Connor	4	1
1835	Conway	Conway	4	1
1836	Corinth	Corinth	4	1
1837	Corning	Corning	4	1
1838	Cotter	Cotter	4	1
1839	Cotton Plant	CottonPlant	4	1
1840	Cove	Cove	4	1
1841	Coy	Coy	4	1
1842	Cravens	Cravens	4	1
1843	Crawfordsville	Crawfordsville	4	1
1844	Crosses	Crosses	4	1
1845	Crossett	Crossett	4	1
1846	Crossroads	Crossroads	4	1
1847	Crumrod	Crumrod	4	1
1848	Cushman	Cushman	4	1
1849	Daisy	Daisy	4	1
1850	Dalton	Dalton	4	1
1851	Damascus	Damascus	4	1
1852	Danville	Danville	4	1
1853	Dardanelle	Dardanelle	4	1
1854	Datto	Datto	4	1
1855	Dayton	Dayton	4	1
1856	De Queen	DeQueen	4	1
1857	De Valls Bluff	DeVallsBluff	4	1
1858	De Witt	DeWitt	4	1
1859	Decatur	Decatur	4	1
1860	Delaney	Delaney	4	1
1861	Delaplaine	Delaplaine	4	1
1862	Delight	Delight	4	1
1863	Dell	Dell	4	1
1864	Delmar	Delmar	4	1
1865	Denning	Denning	4	1
1866	Denver	Denver	4	1
1867	Dermott	Dermott	4	1
1868	Des Arc	DesArc	4	1
1869	Diamond City	DiamondCity	4	1
1870	Diaz	Diaz	4	1
1871	Dierks	Dierks	4	1
1872	Dora	Dora	4	1
1873	Dover	Dover	4	1
1874	Dryfork	Dryfork	4	1
1875	Dumas	Dumas	4	1
1876	Durham	Durham	4	1
1877	Dutton	Dutton	4	1
1878	Dyer	Dyer	4	1
1879	Dyess	Dyess	4	1
1880	Earle	Earle	4	1
1881	East Camden	EastCamden	4	1
1882	East End	EastEnd	4	1
1883	Edmondson	Edmondson	4	1
1884	Egypt	Egypt	4	1
1885	El Dorado	ElDorado	4	1
1886	Elaine	Elaine	4	1
1887	Elkins	Elkins	4	1
1888	Elm Springs	ElmSprings	4	1
1889	Emerson	Emerson	4	1
1890	Emmet	Emmet	4	1
1891	England	England	4	1
1892	Enola	Enola	4	1
1893	Eudora	Eudora	4	1
1894	Eureka Springs	EurekaSprings	4	1
1895	Evening Shade	EveningShade	4	1
1896	Evening Star	EveningStar	4	1
1897	Everton	Everton	4	1
1898	Excelsior	Excelsior	4	1
1899	Fair Oaks	FairOaks	4	1
1900	Fairfield Bay	FairfieldBay	4	1
1901	Fairmount	Fairmount	4	1
1902	Fargo	Fargo	4	1
1903	Farmington	Farmington	4	1
1904	Fayetteville	Fayetteville	4	1
1905	Felsenthal	Felsenthal	4	1
1906	Fern	Fern	4	1
1907	Fifty-Six	Fifty-Six	4	1
1908	Figure Five	FigureFive	4	1
1909	Fisher	Fisher	4	1
1910	Flippin	Flippin	4	1
1911	Fontaine	Fontaine	4	1
1912	Fordyce	Fordyce	4	1
1913	Foreman	Foreman	4	1
1914	Forrest City	ForrestCity	4	1
1915	Fort Chaffee	FortChaffee	4	1
1916	Fort Smith	FortSmith	4	1
1917	Forum	Forum	4	1
1918	Fouke	Fouke	4	1
1919	Fountain Hill	FountainHill	4	1
1920	Fourche	Fourche	4	1
1921	Franklin	Franklin	4	1
1922	Fredonia (Biscoe)	Fredonia(Biscoe)	4	1
1923	Friendship	Friendship	4	1
1924	Fulton	Fulton	4	1
1925	Furry	Furry	4	1
1926	Gallitin	Gallitin	4	1
1927	Garfield	Garfield	4	1
1928	Garland	Garland	4	1
1929	Garner	Garner	4	1
1930	Garret Grove	GarretGrove	4	1
1931	Gassville	Gassville	4	1
1932	Gateway	Gateway	4	1
1933	Gentry	Gentry	4	1
1934	Georgetown	Georgetown	4	1
1935	Gibson	Gibson	4	1
1936	Gilbert	Gilbert	4	1
1937	Gillett	Gillett	4	1
1938	Gillham	Gillham	4	1
1939	Gilmore	Gilmore	4	1
1940	Glenwood	Glenwood	4	1
1941	Goshen	Goshen	4	1
1942	Gosnell	Gosnell	4	1
1943	Gould	Gould	4	1
1944	Grady	Grady	4	1
1945	Grandview	Grandview	4	1
1946	Grannis	Grannis	4	1
1947	Gravel Ridge	GravelRidge	4	1
1948	Gravette	Gravette	4	1
1949	Green Forest	GreenForest	4	1
1950	Greenbrier	Greenbrier	4	1
1951	Greenfield	Greenfield	4	1
1952	Greenland	Greenland	4	1
1953	Greenway	Greenway	4	1
1954	Greenwood	Greenwood	4	1
1955	Greers Ferry	GreersFerry	4	1
1956	Griffithville	Griffithville	4	1
1957	Grubbs	Grubbs	4	1
1958	Guion	Guion	4	1
1959	Gum Springs	GumSprings	4	1
1960	Gurdon	Gurdon	4	1
1961	Guy	Guy	4	1
1962	Hackett	Hackett	4	1
1963	Hamburg	Hamburg	4	1
1964	Hampton	Hampton	4	1
1965	Hardy	Hardy	4	1
1966	Harmon	Harmon	4	1
1967	Harmony	Harmony	4	1
1968	Harrell	Harrell	4	1
1969	Harrisburg	Harrisburg	4	1
1970	Harrison	Harrison	4	1
1971	Hartford	Hartford	4	1
1972	Hartman	Hartman	4	1
1973	Haskell	Haskell	4	1
1974	Hatfield	Hatfield	4	1
1975	Havana	Havana	4	1
1976	Haynes	Haynes	4	1
1977	Hazen	Hazen	4	1
1978	Healing Springs	HealingSprings	4	1
1979	Heber Springs	HeberSprings	4	1
1980	Hector	Hector	4	1
1981	Helena	Helena	4	1
1982	Hermitage	Hermitage	4	1
1983	Hickoria	Hickoria	4	1
1984	Hickory Ridge	HickoryRidge	4	1
1985	Hicks	Hicks	4	1
1986	Higden	Higden	4	1
1987	Higginson	Higginson	4	1
1988	Highfill	Highfill	4	1
1989	Hill Top	HillTop	4	1
1990	Hindsville	Hindsville	4	1
1991	Hiwasse	Hiwasse	4	1
1992	Hogeye	Hogeye	4	1
1993	Holly Grove	HollyGrove	4	1
1994	Hope	Hope	4	1
1995	Horatio	Horatio	4	1
1996	Horseshoe Bend	HorseshoeBend	4	1
1997	Horseshoe Lake	HorseshoeLake	4	1
1998	Hot Springs	HotSprings	4	1
1999	Hot Springs Village	HotSpringsVillage	4	1
2000	Houston	Houston	4	1
2001	Hoxie	Hoxie	4	1
2002	Hughes	Hughes	4	1
2003	Humnoke	Humnoke	4	1
2004	Humphrey	Humphrey	4	1
2005	Hunter	Hunter	4	1
2006	Huntington	Huntington	4	1
2007	Huntsville	Huntsville	4	1
2008	Huttig	Huttig	4	1
2009	Imboden	Imboden	4	1
2010	Jacksonport	Jacksonport	4	1
2011	Jacksonville	Jacksonville	4	1
2012	Japton	Japton	4	1
2013	Jasper	Jasper	4	1
2014	Jennette	Jennette	4	1
2015	Jenny Lind	JennyLind	4	1
2016	Jenson	Jenson	4	1
2017	Jericho	Jericho	4	1
2018	Jerome	Jerome	4	1
2019	Jethro	Jethro	4	1
2020	Johnson	Johnson	4	1
2021	Joiner	Joiner	4	1
2022	Jonesboro	Jonesboro	4	1
2023	Judsonia	Judsonia	4	1
2024	Junction City	JunctionCity	4	1
2025	Keiser	Keiser	4	1
2026	Kensett	Kensett	4	1
2027	Keo	Keo	4	1
2028	Kibler	Kibler	4	1
2029	Kingsland	Kingsland	4	1
2030	Kingston	Kingston	4	1
2031	Knobel	Knobel	4	1
2032	Knoxville	Knoxville	4	1
2033	Lafe	Lafe	4	1
2034	Lagrange	Lagrange	4	1
2035	Lake City	LakeCity	4	1
2036	Lake Francis	LakeFrancis	4	1
2037	Lake Hamilton	LakeHamilton	4	1
2038	Lake View	LakeView	4	1
2039	Lake Village	LakeVillage	4	1
2040	Lakeview	Lakeview	4	1
2041	Lamar	Lamar	4	1
2042	Larue	Larue	4	1
2043	Lavaca	Lavaca	4	1
2044	Leachville	Leachville	4	1
2045	Lead Hill	LeadHill	4	1
2046	Lee Creek	LeeCreek	4	1
2047	Leola	Leola	4	1
2048	Lepanto	Lepanto	4	1
2049	Leslie	Leslie	4	1
2050	Letona	Letona	4	1
2051	Lewisville	Lewisville	4	1
2052	Lexa	Lexa	4	1
2053	Liberty	Liberty	4	1
2054	Lincoln	Lincoln	4	1
2055	Little Rock	LittleRock	4	1
2056	Locke	Locke	4	1
2057	Lockesburg	Lockesburg	4	1
2058	London	London	4	1
2059	Lonelm	Lonelm	4	1
2060	Lonoke	Lonoke	4	1
2061	Lonsdale	Lonsdale	4	1
2062	Lookout	Lookout	4	1
2063	Louann	Louann	4	1
2064	Lowell	Lowell	4	1
2065	Luxora	Luxora	4	1
2066	Lynn	Lynn	4	1
2067	Madison	Madison	4	1
2068	Magazine	Magazine	4	1
2069	Magness	Magness	4	1
2070	Magnolia	Magnolia	4	1
2071	Malvern	Malvern	4	1
2072	Mammoth Spring	MammothSpring	4	1
2073	Manila	Manila	4	1
2074	Mansfield	Mansfield	4	1
2075	Marble	Marble	4	1
2076	Marianna	Marianna	4	1
2077	Marie	Marie	4	1
2078	Marion	Marion	4	1
2079	Marked Tree	MarkedTree	4	1
2080	Marmaduke	Marmaduke	4	1
2081	Marshall	Marshall	4	1
2082	Marvell	Marvell	4	1
2083	Maumelle	Maumelle	4	1
2084	Mayfield	Mayfield	4	1
2085	Mayflower	Mayflower	4	1
2086	Maynard	Maynard	4	1
2087	Maysville	Maysville	4	1
2088	Mccaskill	Mccaskill	4	1
2089	Mccrory	Mccrory	4	1
2090	Mcdougal	Mcdougal	4	1
2091	Mcgehee	Mcgehee	4	1
2092	Mcnab	Mcnab	4	1
2093	Mcneil	Mcneil	4	1
2094	Mcrae	Mcrae	4	1
2095	Meg	Meg	4	1
2096	Melbourne	Melbourne	4	1
2097	Mena	Mena	4	1
2098	Menifee	Menifee	4	1
2099	Metalton	Metalton	4	1
2100	Midland	Midland	4	1
2101	Mill Creek	MillCreek	4	1
2102	Miller	Miller	4	1
2103	Milltown	Milltown	4	1
2104	Mineral Springs	MineralSprings	4	1
2105	Minturn	Minturn	4	1
2106	Mitchellville	Mitchellville	4	1
2107	Monette	Monette	4	1
2108	Monte Ne	MonteNe	4	1
2109	Monticello	Monticello	4	1
2110	Montrose	Montrose	4	1
2111	Moorefield	Moorefield	4	1
2112	Moro	Moro	4	1
2113	Morrilton	Morrilton	4	1
2114	Morrison Bluff	MorrisonBluff	4	1
2115	Morrow	Morrow	4	1
2116	Mount Gayler	MountGayler	4	1
2117	Mount Ida	MountIda	4	1
2118	Mount Pleasant	MountPleasant	4	1
2119	Mount Vernon	MountVernon	4	1
2120	Mountain Home	MountainHome	4	1
2121	Mountain Pine	MountainPine	4	1
2122	Mountain Top	MountainTop	4	1
2123	Mountain View	MountainView	4	1
2124	Mountainburg	Mountainburg	4	1
2125	Mulberry	Mulberry	4	1
2126	Murfreesboro	Murfreesboro	4	1
2127	Nashville	Nashville	4	1
2128	Natural Dam	NaturalDam	4	1
2129	New Home	NewHome	4	1
2130	New Salem	NewSalem	4	1
2131	Newark	Newark	4	1
2132	Newport	Newport	4	1
2133	Nimmons	Nimmons	4	1
2134	Norfork	Norfork	4	1
2135	Norman	Norman	4	1
2136	Norphlet	Norphlet	4	1
2137	North Crossett	NorthCrossett	4	1
2138	North Little Rock	NorthLittleRock	4	1
2139	Oak Grove	OakGrove	4	1
2140	Oak Grove Heights	OakGroveHeights	4	1
2141	Oak Hill	OakHill	4	1
2142	Oakhaven	Oakhaven	4	1
2143	Odell	Odell	4	1
2144	Oden	Oden	4	1
2145	Ogden	Ogden	4	1
2146	Oil Trough	OilTrough	4	1
2147	O'Kean	OKean	4	1
2148	Okolona	Okolona	4	1
2149	Ola	Ola	4	1
2150	Omaha	Omaha	4	1
2151	Oppelo	Oppelo	4	1
2152	Osage	Osage	4	1
2153	Osceola	Osceola	4	1
2154	Oxford	Oxford	4	1
2155	Ozan	Ozan	4	1
2156	Ozark	Ozark	4	1
2157	Palestine	Palestine	4	1
2158	Pangburn	Pangburn	4	1
2159	Paradise	Paradise	4	1
2160	Paragould	Paragould	4	1
2161	Paris	Paris	4	1
2162	Parkdale	Parkdale	4	1
2163	Parkers-Iron Spring	Parkers-IronSpring	4	1
2164	Parkin	Parkin	4	1
2165	Patmos	Patmos	4	1
2166	Patrick	Patrick	4	1
2167	Patterson	Patterson	4	1
2168	Pea Ridge	PeaRidge	4	1
2169	Peach Orchard	PeachOrchard	4	1
2170	Perla	Perla	4	1
2171	Perry	Perry	4	1
2172	Perrytown	Perrytown	4	1
2173	Perryville	Perryville	4	1
2174	Peter Pender	PeterPender	4	1
2175	Pettigrew	Pettigrew	4	1
2176	Piggott	Piggott	4	1
2177	Pinckney	Pinckney	4	1
2178	Pindall	Pindall	4	1
2179	Pine Bluff	PineBluff	4	1
2180	Pineville	Pineville	4	1
2181	Piney	Piney	4	1
2182	Plainview	Plainview	4	1
2183	Pleasant Hill	PleasantHill	4	1
2184	Pleasant Plains	PleasantPlains	4	1
2185	Pleasant Ridge	PleasantRidge	4	1
2186	Plumerville	Plumerville	4	1
2187	Pocahontas	Pocahontas	4	1
2188	Pollard	Pollard	4	1
2189	Portia	Portia	4	1
2190	Portland	Portland	4	1
2191	Pottsville	Pottsville	4	1
2192	Powhatan	Powhatan	4	1
2193	Poyen	Poyen	4	1
2194	Prairie Grove	PrairieGrove	4	1
2195	Prattsville	Prattsville	4	1
2196	Prescott	Prescott	4	1
2197	Pyatt	Pyatt	4	1
2198	Quitman	Quitman	4	1
2199	Ratcliff	Ratcliff	4	1
2200	Ravenden	Ravenden	4	1
2201	Ravenden Springs	RavendenSprings	4	1
2202	Reader	Reader	4	1
2203	Rector	Rector	4	1
2204	Red Star	RedStar	4	1
2205	Redding	Redding	4	1
2206	Redfield	Redfield	4	1
2207	Reed	Reed	4	1
2208	Reyno	Reyno	4	1
2209	Rhea	Rhea	4	1
2210	Rison	Rison	4	1
2211	Rockhouse	Rockhouse	4	1
2212	Rockport	Rockport	4	1
2213	Rockwell	Rockwell	4	1
2214	Rocky Comfort	RockyComfort	4	1
2215	Roe	Roe	4	1
2216	Rogers	Rogers	4	1
2217	Rondo	Rondo	4	1
2218	Rose Bud	RoseBud	4	1
2219	Rosston	Rosston	4	1
2220	Rudd	Rudd	4	1
2221	Rudy	Rudy	4	1
2222	Rule	Rule	4	1
2223	Russell	Russell	4	1
2224	Russellville	Russellville	4	1
2225	Rye Hill	RyeHill	4	1
2226	Saint Charles	SaintCharles	4	1
2227	Saint Francis	SaintFrancis	4	1
2228	Saint Paul	SaintPaul	4	1
2229	Salem	Salem	4	1
2230	Salesville	Salesville	4	1
2231	Savoy	Savoy	4	1
2232	Scranton	Scranton	4	1
2233	Searcy	Searcy	4	1
2234	Sedgwick	Sedgwick	4	1
2235	Shady Grove	ShadyGrove	4	1
2236	Shannon Hills	ShannonHills	4	1
2237	Sheridan	Sheridan	4	1
2238	Sherrill	Sherrill	4	1
2239	Sherwood	Sherwood	4	1
2240	Shibley	Shibley	4	1
2241	Shirley	Shirley	4	1
2242	Sidney	Sidney	4	1
2243	Siloam Springs	SiloamSprings	4	1
2244	Simsboro	Simsboro	4	1
2245	Smackover	Smackover	4	1
2246	Smithville	Smithville	4	1
2247	Sonora	Sonora	4	1
2248	South Lead Hill	SouthLeadHill	4	1
2249	Sparkman	Sparkman	4	1
2250	Springdale	Springdale	4	1
2251	Springtown	Springtown	4	1
2252	Stamps	Stamps	4	1
2253	Star City	StarCity	4	1
2254	Stephens	Stephens	4	1
2255	Strawberry	Strawberry	4	1
2256	Strickler	Strickler	4	1
2257	Strong	Strong	4	1
2258	Stuttgart	Stuttgart	4	1
2259	Subiaco	Subiaco	4	1
2260	Success	Success	4	1
2261	Sulphur City	SulphurCity	4	1
2262	Sulphur Rock	SulphurRock	4	1
2263	Sulphur Springs	SulphurSprings	4	1
2264	Summers	Summers	4	1
2265	Summit	Summit	4	1
2266	Sunset	Sunset	4	1
2267	Swifton	Swifton	4	1
2268	Taft	Taft	4	1
2269	Taylor	Taylor	4	1
2270	Texarkana	Texarkana	4	1
2271	Thornton	Thornton	4	1
2272	Three Way	ThreeWay	4	1
2273	Tillar	Tillar	4	1
2274	Tinsman	Tinsman	4	1
2275	Tollette	Tollette	4	1
2276	Toney	Toney	4	1
2277	Tontitown	Tontitown	4	1
2278	Traskwood	Traskwood	4	1
2279	Trumann	Trumann	4	1
2280	Tuckerman	Tuckerman	4	1
2281	Tull	Tull	4	1
2282	Tupelo	Tupelo	4	1
2283	Turners Bend	TurnersBend	4	1
2284	Turrell	Turrell	4	1
2285	Tuttle	Tuttle	4	1
2286	Tyronza	Tyronza	4	1
2287	Ulm	Ulm	4	1
2288	Uniontown	Uniontown	4	1
2289	Urbanette	Urbanette	4	1
2290	Ursula	Ursula	4	1
2291	Valley Springs	ValleySprings	4	1
2292	Van Buren	VanBuren	4	1
2293	Vandervoort	Vandervoort	4	1
2294	Vanndale	Vanndale	4	1
2295	Vaughn	Vaughn	4	1
2296	Vesta	Vesta	4	1
2297	Victoria	Victoria	4	1
2298	Vilonia	Vilonia	4	1
2299	Viney Grove	VineyGrove	4	1
2300	Viola	Viola	4	1
2301	Wabbaseka	Wabbaseka	4	1
2302	Walcott	Walcott	4	1
2303	Waldenburg	Waldenburg	4	1
2304	Waldo	Waldo	4	1
2305	Waldron	Waldron	4	1
2306	Walnut Grove	WalnutGrove	4	1
2307	Walnut Hill	WalnutHill	4	1
2308	Walnut Ridge	WalnutRidge	4	1
2309	War Eagle	WarEagle	4	1
2310	Ward	Ward	4	1
2311	Warren	Warren	4	1
2312	Washburn	Washburn	4	1
2313	Washington	Washington	4	1
2314	Watalula	Watalula	4	1
2315	Watkins Corner	WatkinsCorner	4	1
2316	Watson	Watson	4	1
2317	Weathers	Weathers	4	1
2318	Wedington	Wedington	4	1
2319	Weiner	Weiner	4	1
2320	Weldon	Weldon	4	1
2321	Wesley	Wesley	4	1
2322	West Crossett	WestCrossett	4	1
2323	West Fork	WestFork	4	1
2324	West Helena	WestHelena	4	1
2325	West Memphis	WestMemphis	4	1
2326	West Point	WestPoint	4	1
2327	Western Grove	WesternGrove	4	1
2328	Wheatley	Wheatley	4	1
2329	Wheeler	Wheeler	4	1
2330	Whelen Springs	WhelenSprings	4	1
2331	White Hall	WhiteHall	4	1
2332	Wickes	Wickes	4	1
2333	Widener	Widener	4	1
2334	Wiederkehr Village	WiederkehrVillage	4	1
2335	Williford	Williford	4	1
2336	Willisville	Willisville	4	1
2337	Wilmar	Wilmar	4	1
2338	Wilmot	Wilmot	4	1
2339	Wilson	Wilson	4	1
2340	Wilton	Wilton	4	1
2341	Winchester	Winchester	4	1
2342	Winslow	Winslow	4	1
2343	Winthrop	Winthrop	4	1
2344	Witcherville	Witcherville	4	1
2345	Witter	Witter	4	1
2346	Woolsey	Woolsey	4	1
2347	Wooster	Wooster	4	1
2348	Wrightsville	Wrightsville	4	1
2349	Wynne	Wynne	4	1
2350	Wyola	Wyola	4	1
2351	Yellville	Yellville	4	1
2352	Zinc	Zinc	4	1
2353	Acampo	Acampo	5	1
2354	Acton	Acton	5	1
2355	Adams	Adams	5	1
2356	Adelanto	Adelanto	5	1
2357	Adin	Adin	5	1
2358	Afton	Afton	5	1
2359	Agoura Hills	AgouraHills	5	1
2360	Alameda	Alameda	5	1
2361	Alamo	Alamo	5	1
2362	Alamorio	Alamorio	5	1
2363	Albany	Albany	5	1
2364	Alder Springs	AlderSprings	5	1
2365	Alderpoint	Alderpoint	5	1
2366	Alhambra	Alhambra	5	1
2367	Aliso Viejo	AlisoViejo	5	1
2368	Alleghany	Alleghany	5	1
2369	Almanor	Almanor	5	1
2370	Alondra Park	AlondraPark	5	1
2371	Alpaugh	Alpaugh	5	1
2372	Alpine	Alpine	5	1
2373	Alpine Meadows	AlpineMeadows	5	1
2374	Alta Sierra	AltaSierra	5	1
2375	Altadena	Altadena	5	1
2376	Alturas	Alturas	5	1
2377	Alum Rock	AlumRock	5	1
2378	Amador City	AmadorCity	5	1
2379	Amboy	Amboy	5	1
2380	American Canyon	AmericanCanyon	5	1
2381	American House	AmericanHouse	5	1
2382	Anaheim	Anaheim	5	1
2383	Anderson	Anderson	5	1
2384	Anderson Springs	AndersonSprings	5	1
2385	Angels Camp	AngelsCamp	5	1
2386	Angwin	Angwin	5	1
2387	Antelope	Antelope	5	1
2388	Antelope Lake	AntelopeLake	5	1
2389	Antioch	Antioch	5	1
2390	Apple Valley	AppleValley	5	1
2391	Applegate	Applegate	5	1
2392	Aptos	Aptos	5	1
2393	Aptos Hills-Larkin	AptosHills-Larkin	5	1
2394	Arboga	Arboga	5	1
2395	Arbuckle	Arbuckle	5	1
2396	Arcadia	Arcadia	5	1
2397	Arcata	Arcata	5	1
2398	Arcata Arpt	ArcataArpt	5	1
2399	Arco Arena	ArcoArena	5	1
2400	Arden-Arcade	Arden-Arcade	5	1
2401	Arnold	Arnold	5	1
2402	Aromas	Aromas	5	1
2403	Arrowhead	Arrowhead	5	1
2404	Arroyo Grande	ArroyoGrande	5	1
2405	Artesia	Artesia	5	1
2406	Artois	Artois	5	1
2407	Arvin	Arvin	5	1
2408	Ashland	Ashland	5	1
2409	Aspendell	Aspendell	5	1
2410	Atascadero	Atascadero	5	1
2411	Atherton	Atherton	5	1
2412	Atwater	Atwater	5	1
2413	Auberry	Auberry	5	1
2414	Auburn	Auburn	5	1
2415	August	August	5	1
2416	Avalon	Avalon	5	1
2417	Avenal	Avenal	5	1
2418	Avocado Heights	AvocadoHeights	5	1
2419	Azusa	Azusa	5	1
2420	Baker	Baker	5	1
2421	Bakersfield	Bakersfield	5	1
2422	Bald Eagle Mountai	BaldEagleMountai	5	1
2423	Bald Mountain Summit	BaldMountainSummit	5	1
2424	Baldwin Park	BaldwinPark	5	1
2425	Bangor	Bangor	5	1
2426	Banning	Banning	5	1
2427	Barkerville	Barkerville	5	1
2428	Barstow	Barstow	5	1
2429	Bass Lake	BassLake	5	1
2430	Bassetts	Bassetts	5	1
2431	Baxter	Baxter	5	1
2432	Bay Point	BayPoint	5	1
2433	Bayview	Bayview	5	1
2434	Bayview-Montalvin	Bayview-Montalvin	5	1
2435	Baywood-Los Osos	Baywood-LosOsos	5	1
2436	Beale AFB	BealeAFB	5	1
2437	Bear Valley	BearValley	5	1
2438	Beaumont	Beaumont	5	1
2439	Beckwourth	Beckwourth	5	1
2440	Beegum	Beegum	5	1
2441	Belden	Belden	5	1
2442	Bell	Bell	5	1
2443	Bell Gardens	BellGardens	5	1
2444	Bellflower	Bellflower	5	1
2445	Belmont	Belmont	5	1
2446	Ben Lomond	BenLomond	5	1
2447	Benbow	Benbow	5	1
2448	Benicia	Benicia	5	1
2449	Benton	Benton	5	1
2450	Benton Hot Springs	BentonHotSprings	5	1
2451	Berkeley	Berkeley	5	1
2452	Bermuda Dunes	BermudaDunes	5	1
2453	Bethel Island	BethelIsland	5	1
2454	Beverly Hills	BeverlyHills	5	1
2455	Bieber	Bieber	5	1
2456	Big Bar	BigBar	5	1
2457	Big Bear	BigBear	5	1
2458	Big Bear City	BigBearCity	5	1
2459	Big Bear Lake	BigBearLake	5	1
2460	Big Bend	BigBend	5	1
2461	Big Bend Summit	BigBendSummit	5	1
2462	Big Pine	BigPine	5	1
2463	Big Pine Mountain	BigPineMountain	5	1
2464	Big Pines	BigPines	5	1
2465	Big River	BigRiver	5	1
2466	Biggs	Biggs	5	1
2467	Bishop	Bishop	5	1
2468	Black Butte Dam	BlackButteDam	5	1
2469	Black Butte Lake	BlackButteLake	5	1
2470	Black Butte Summit	BlackButteSummit	5	1
2471	Black Mountain	BlackMountain	5	1
2472	Black Springs	BlackSprings	5	1
2473	Blackhawk	Blackhawk	5	1
2474	Blackhawk-Camino Tassajara	Blackhawk-CaminoTassajara	5	1
2475	Blackwells Corner	BlackwellsCorner	5	1
2476	Blairsden	Blairsden	5	1
2477	Bliss State Park	BlissStatePark	5	1
2478	Blocksburg	Blocksburg	5	1
2479	Bloomington	Bloomington	5	1
2480	Blossom	Blossom	5	1
2481	Blue Canyon	BlueCanyon	5	1
2482	Blue Lake	BlueLake	5	1
2483	Bluegum	Bluegum	5	1
2484	Blythe	Blythe	5	1
2485	Boca Reservoir	BocaReservoir	5	1
2486	Bodega Bay	BodegaBay	5	1
2487	Bodie	Bodie	5	1
2488	Bolinas	Bolinas	5	1
2489	Bonadelle Ranchos-Madera Ranchos	BonadelleRanchos-MaderaRanchos	5	1
2490	Bonds Corner	BondsCorner	5	1
2491	Bonita	Bonita	5	1
2492	Bonsall	Bonsall	5	1
2493	Boonville	Boonville	5	1
2494	Boron	Boron	5	1
2495	Borrego Springs	BorregoSprings	5	1
2496	Bostonia	Bostonia	5	1
2497	Boulder Creek	BoulderCreek	5	1
2498	Bowman Lake	BowmanLake	5	1
2499	Boyes Hot Springs	BoyesHotSprings	5	1
2500	Branscomb	Branscomb	5	1
2501	Brawley	Brawley	5	1
2502	Bray	Bray	5	1
2503	Brea	Brea	5	1
2504	Brentwood	Brentwood	5	1
2505	Briceland	Briceland	5	1
2506	Bridgeport	Bridgeport	5	1
2507	Bridgeport Reservoir	BridgeportReservoir	5	1
2508	Bridgeville	Bridgeville	5	1
2509	Briones	Briones	5	1
2510	Brisbane	Brisbane	5	1
2511	Broadmoor	Broadmoor	5	1
2512	Brooks	Brooks	5	1
2513	Browns Valley	BrownsValley	5	1
2514	Brownsville	Brownsville	5	1
2515	Bruceville	Bruceville	5	1
2516	Brush Creek Rs	BrushCreekRs	5	1
2517	Buck Meadows Fss	BuckMeadowsFss	5	1
2518	Buckingham Park	BuckinghamPark	5	1
2519	Bucks Lake	BucksLake	5	1
2520	Buellton	Buellton	5	1
2521	Buena Park	BuenaPark	5	1
2522	Buena Vista	BuenaVista	5	1
2523	Bull Creek	BullCreek	5	1
2524	Burbank	Burbank	5	1
2525	Burlingame	Burlingame	5	1
2526	Burney	Burney	5	1
2527	Burnt Ranch	BurntRanch	5	1
2528	Butte City	ButteCity	5	1
2529	Butte Meadows	ButteMeadows	5	1
2530	Buttonwillow	Buttonwillow	5	1
2531	Cabazon	Cabazon	5	1
2532	Cadenasso	Cadenasso	5	1
2533	Cal Expo	CalExpo	5	1
2534	Calabasas	Calabasas	5	1
2535	Calaveras Big Tree	CalaverasBigTree	5	1
2536	Calexico	Calexico	5	1
